x,y,token
31.085613,10.839958,o
8.194914,34.59151,enter
-32.681534,-6.949236,show
32.1756,-39.44313,struck
-35.6985,-14.453708,everything
6.204809,45.528557,drew
34.706917,-42.792618,shut
-7.617701,20.51365,ear
-2.4943905,-44.10212,talked
27.339931,38.032333,offered
-20.41417,57.06101,48
-41.2231,-38.810635,obliged
20.377615,37.035393,service
26.123663,-30.331497,seat
-32.32022,-49.04566,particular
19.333378,54.146065,inhabitants
38.510662,42.922462,forty
41.543587,9.716999,grass
-36.01287,34.347916,Shall
-5.5984435,-18.351309,form
45.328434,14.461997,cloud
23.158142,50.98321,east
47.133286,14.826725,stars
-21.180185,-53.89865,Wentworth
34.620438,-29.572964,heavy
-1.7153444,57.38533,Joshua
23.075872,-31.070372,walking
-41.849667,14.950294,appear
-36.18432,34.473965,Will
20.836628,45.21762,mountain
-34.612103,-46.947594,acquaintance
-6.470856,-51.550957,hours
31.141897,39.680176,sheep
-29.555113,-46.25647,different
-45.038803,0.64832443,ma
19.80915,11.363145,noise
35.93273,-37.80217,big
22.927086,-51.004192,Buster
-22.014524,-55.68787,Willoughby
-33.819992,-41.24901,opinion
-8.214926,-41.362698,led
-38.965775,-4.3617945,mad
-10.483651,17.572575,presence
-30.539448,-12.677359,tried
-21.192932,-57.31311,Frank
-48.349922,-17.74044,sorry
47.38346,-21.097906,deck
-25.42025,-23.914541,taste
-30.22048,-35.36692,natural
43.725666,30.164886,cubits
46.996,-13.589873,around
-31.713123,-34.74061,character
-33.269367,-17.729856,worse
20.548187,7.092956,clear
56.446743,-12.758126,figure
7.694893,48.203785,arose
36.900734,32.55541,fat
4.1106434,50.682587,bound
13.363038,63.255177,families
-19.326693,56.97196,46
-46.53657,5.658128,forget
-27.242298,-38.81784,giving
-32.035034,-16.790483,Such
-42.682323,-8.76607,says
-47.62248,-3.5430396,?'
-42.012566,13.512364,purpose
-27.92853,-15.901565,pay
-23.810919,-12.922313,age
-33.792263,-21.452713,exactly
38.524933,-37.46307,horse
-19.046505,57.064304,45
-15.324225,28.444372,ashamed
14.614978,-47.949234,Dr
7.155485,30.211224,touch
-32.28819,-32.80606,feeling
18.651642,66.007225,reign
-17.15146,14.025211,charge
21.560472,-50.864883,Little
-36.00158,-6.64962,try
22.889442,35.319252,beside
27.08139,11.375634,faces
-58.171158,2.1598172,*
-33.856705,36.12733,Have
-47.404823,-31.764002,happened
4.823685,34.603027,destroyed
24.536245,45.847763,court
15.380749,54.32511,slew
19.8904,31.0705,clothes
16.22811,53.27128,fled
-43.170044,24.975548,Our
-33.404324,-41.867725,interest
-32.956223,-36.37657,equal
23.92591,-34.837948,sudden
48.066208,4.316392,streets
4.2094216,28.846807,fallen
4.4987164,35.197315,slain
-0.28162628,42.05382,sought
7.125013,-40.829887,fancy
27.818665,43.323956,gates
-44.848106,-29.672956,meant
20.62127,32.047974,clean
-9.703014,29.334093,shame
43.70211,-24.422314,road
-35.772038,33.278355,Are
-2.9499161,-40.826645,countenance
-28.884726,-44.918507,attention
20.794626,52.359642,Jordan
-45.03069,-23.773153,promise
-45.450478,-8.896804,dare
-43.28473,-2.161567,re
52.665,-5.8395443,broad
-21.803589,29.386246,carry
19.531578,28.66987,beasts
-29.44302,-32.22833,object
-11.774401,23.962854,hearts
-8.520256,18.693708,youth
11.843237,29.910385,unclean
-38.232807,-45.64222,pain
-1.7976568,59.66123,Peter
10.449772,-48.709393,repeated
-4.825013,34.21204,enemy
23.165968,50.970093,north
8.134641,36.726566,rejoice
43.51002,-36.88915,Starbuck
-20.336761,57.212,49
-2.7537396,42.929752,dream
-36.36848,-42.482735,favour
-27.263939,-27.434568,delight
52.855984,6.19479,ships
-40.020752,-26.010782,satisfied
23.075048,51.043995,south
-20.818905,-26.731918,beauty
-25.465794,-22.487144,pleasant
44.636024,16.178825,rain
-18.32825,-34.311764,prepared
10.020688,36.102215,gather
-31.136942,-27.674225,looks
-0.43712813,4.0128713,Some
-13.496986,-49.24664,carriage
21.514263,51.176342,valley
-6.3534913,-51.687176,ago
-10.235009,31.307901,sins
-6.420357,-51.636356,months
2.8662632,-26.13327,mere
18.294035,42.685238,throughout
-7.2259417,-55.12313,dinner
38.95189,33.014797,vessels
21.505539,39.36821,build
-36.351868,35.031227,Did
-24.716,-31.265757,entirely
-12.935822,37.080933,worship
17.643066,66.15034,reigned
56.681705,-18.145613,neck
-52.345028,-14.7770815,write
-27.209948,36.145782,st
22.268982,14.1041155,moved
17.403114,-18.269327,cross
42.17758,-24.960669,running
3.4395454,28.791677,hid
-10.401818,-56.834576,ladies
25.029343,14.045466,breath
9.725882,21.863638,grave
23.422306,-43.70899,aside
-6.0168877,35.071106,witness
-3.1254938,-43.301296,usual
-42.12868,6.765608,Good
-31.099566,-47.40177,conversation
-44.77319,-21.868776,remain
5.2595787,49.14594,nigh
19.4485,11.834569,loud
31.5284,-44.279655,street
5.144359,27.12739,alive
-25.50975,-13.151933,chance
15.658299,-56.129833,minute
-10.117909,-42.976974,remained
-34.658478,-17.492638,whatever
-42.54807,-36.953053,wished
27.87894,-42.334164,fixed
-12.62778,46.160767,Even
-44.468857,33.282227,vs
39.29716,29.753021,golden
-34.57748,-37.579597,regard
48.464188,4.9843974,fields
5.840978,21.066067,Every
-30.43553,-30.555225,creature
0.53992033,25.285116,sign
22.295782,-36.020542,grew
43.768936,-26.402246,front
-5.5811577,-21.8695,instead
-47.32675,13.69282,goes
-24.465296,-11.401685,speech
10.460453,50.091057,elders
-42.315144,5.3051796,Ah
27.11837,1.2323068,rising
-42.884495,-8.839695,knows
-17.878223,-44.976997,farther
-46.7411,-25.162987,married
4.0254965,22.821054,sick
47.837917,0.26512113,vast
47.045033,14.880839,moon
-17.439852,51.441406,119
-5.339006,43.839664,commandment
-8.504335,16.273666,raised
16.051355,61.454163,Ephraim
18.54349,17.748741,heavens
-48.505295,-12.901382,nobody
-38.87338,12.467902,further
39.030487,9.969454,fresh
8.716902,-52.025402,Archer
-20.551592,57.20524,50
32.67143,39.995525,cattle
6.8603144,39.318916,wherein
13.708497,27.180084,bones
34.364254,32.70386,pieces
-7.338747,18.685686,tears
37.59331,30.412891,pure
-14.765111,30.735613,hate
20.446344,5.6060944,While
-46.5541,0.5106863,`
-43.188255,-11.397816,laugh
-21.713684,-56.93859,Smith
36.89451,26.721682,covered
0.74652123,22.747108,proud
-19.941576,57.09008,47
8.007331,-55.121613,Cecilia
-25.993336,-31.403877,self
24.71071,45.842915,doors
-26.45408,-32.847225,former
29.05569,8.800487,wide
2.8625844,-32.795895,several
-3.3340027,43.68225,taught
41.369274,9.479798,leaves
-49.651028,-24.730831,angry
-41.153797,-38.393856,determined
-2.3486404,34.88562,neighbour
4.996787,33.540337,nation
-5.597209,42.771515,counsel
14.012836,-53.565926,stopped
-21.009916,-54.476566,Charles
50.680378,-22.3632,Pequod
-15.874528,37.206955,commandments
7.6810193,-52.07472,Francisco
15.682108,61.75563,Benjamin
1.8079718,-35.775146,view
3.857252,-52.766304,Arthur
-28.911741,-31.79792,proper
10.404622,-34.17868,London
-25.609024,-46.30139,appearance
39.24791,9.885896,summer
43.30241,-22.454239,straight
18.774126,53.813557,Moab
-20.578611,57.274437,51
29.49501,32.821323,piece
-39.68222,-0.81934726,devil
25.42463,36.531067,burn
-7.427156,-17.224659,merely
-32.538216,-40.273743,situation
9.01876,-21.769367,curious
11.770279,21.078028,grow
12.819967,22.243216,fill
38.54087,42.86451,eight
-49.544098,6.859032,"),"
-34.238937,-37.24443,respect
-13.670577,19.981031,pride
-8.369363,-8.764649,English
12.718166,63.579876,names
-7.511035,-17.143297,especially
-35.95567,-7.7263784,begin
-35.436817,-43.25164,kindness
-10.432718,-48.386044,drawing
21.63905,46.249077,rock
31.880125,-43.80035,corner
42.986355,15.313316,hills
23.18215,27.749838,desolate
-12.026719,36.332233,salvation
22.876152,51.24068,border
-47.077984,-35.783115,hearing
2.1554093,45.892017,church
-0.75009596,39.259678,chosen
-50.274834,6.1487226,).
36.536934,-20.060831,middle
-21.760506,-10.5888605,makes
-42.16494,-36.691513,expected
-45.15756,29.782692,th
-28.313715,3.540103,An
13.092781,-51.373898,exclaimed
-41.814056,-20.901768,consider
-4.0280623,-9.082929,terrible
-11.728669,40.067623,Holy
-0.99250543,-10.309388,parts
-42.618866,-9.849031,worth
-32.806316,-31.332758,excellent
-8.040595,-48.56837,directly
19.919024,49.255917,camp
-30.762705,-17.716259,quiet
15.051708,38.94418,possession
5.8582993,59.342262,buried
-5.03263,40.981647,shewed
-38.28825,-30.293648,impossible
29.881691,-35.68553,bit
-23.12412,26.452436,draw
-45.06878,-23.644299,promised
-8.528104,33.11842,saved
-36.22723,-7.3105736,stop
-38.74416,26.462353,Nature
-32.85085,-37.86387,affection
-44.139973,1.7047642,yes
10.537015,-49.437164,tone
-35.90735,-27.789042,easy
39.207863,9.867113,spring
-32.581497,36.722157,ere
-44.7723,33.294167,Brutus
50.367783,-23.976685,crew
7.3987284,42.06223,lo
-10.393726,-56.84664,gentlemen
13.519779,39.250088,appointed
40.74545,-6.198862,distance
15.840371,31.6943,ones
25.841377,32.300327,lion
50.555054,-22.240166,sail
-50.52067,-30.618862,escape
15.639615,-47.474613,Professor
7.8464212,-52.03166,Piedro
6.396773,22.975101,blind
-8.605797,19.38455,sorrow
8.845571,38.685543,heathen
-15.755986,-49.86707,Hartfield
-13.624119,36.515392,bless
-45.357502,-2.7770786,didn
-15.275934,34.51126,teach
7.853449,20.532534,killed
48.93914,-22.618992,boats
-22.025118,45.54503,Give
-3.1635022,14.357412,Earth
-31.37404,-34.798073,manners
24.539444,-49.29322,Old
-44.332172,-1.7802502,Don
17.854668,25.817759,dust
41.158905,15.997179,wings
31.01052,9.6175375,shape
-34.34753,-6.406746,safe
-16.92248,-47.647354,week
-45.71913,-18.612467,marry
47.81917,-4.0220633,waves
43.206474,18.605616,sides
-9.993268,53.255177,Moreover
-2.9228299,29.329777,fool
-46.07647,-15.076394,assure
46.924606,-2.0853693,thick
-26.228762,-30.956911,health
-15.572868,30.841288,suffer
26.619017,41.67678,feast
-25.010149,38.223072,didst
55.352093,-12.7269745,grey
15.881612,45.611294,removed
28.80623,34.384327,image
-1.7507135,56.613964,Samuel
55.153385,-15.100808,coat
46.279236,-7.7613544,beneath
-37.762157,-25.361374,future
-29.43886,25.432585,fit
5.986188,57.409573,wives
38.456978,13.636032,shadow
-16.140345,9.955553,lead
-46.696377,-31.109985,forgotten
-45.14496,-29.764057,understood
-43.47475,-31.138256,fond
-36.730137,-34.444252,likely
-16.60674,33.162487,declare
39.94135,15.495915,dry
-16.962141,-46.67318,meeting
-54.34186,14.657176,Bru
-11.878641,36.521416,Zion
-13.357299,-48.324257,settled
44.10539,11.914905,clouds
-11.354032,-44.60745,following
22.920689,-50.99863,Bear
-40.75214,-29.873964,knowing
-9.007575,-44.313534,sisters
-0.5104352,-42.485416,surprise
-45.524216,19.474648,worthy
25.653015,-36.658264,broke
-34.242504,-39.27549,fortune
39.326176,-11.739178,pale
52.091606,6.442781,coast
7.2950907,32.59437,thither
-38.052868,-31.401134,necessary
-17.555326,-57.42747,Walter
-20.92726,-55.045307,Russell
9.313544,10.03872,lands
1.1426429,67.16521,Jeremiah
31.487928,-44.33047,passage
39.38732,32.752182,brass
29.53269,-34.365044,box
37.780594,-33.988476,glass
-14.272287,-15.773646,simple
28.249443,22.383553,edge
-10.259928,-57.07968,boys
-11.857181,-44.31864,journey
-31.013336,-36.900784,degree
-20.421238,-56.576607,Bates
33.050156,27.613194,precious
-2.5557797,14.106281,Hell
-1.480497,15.549209,Adam
5.1497517,-44.1753,waiting
-35.79283,-28.132538,difference
-35.563515,34.244373,Can
-40.649857,5.590592,Look
-32.719532,-26.688307,greatest
15.554469,61.79304,Manasseh
-18.49342,42.716877,depart
-39.56715,-14.636621,everybody
11.649594,49.866478,captains
26.388384,30.262686,food
51.82338,5.62757,seas
7.3994336,24.586267,measure
49.132053,-26.811253,slowly
30.590977,36.856743,lamb
-3.0105119,-49.051502,observed
-22.731104,-46.001537,companions
-24.89692,-26.341692,due
-35.330997,-29.324957,probably
-8.471567,38.07007,possess
1.645586,62.087383,Joab
48.629257,2.9892516,shore
-41.737747,-34.62776,danger
-13.012773,-46.471405,joined
21.573896,11.904757,blow
5.123235,13.424446,persons
-22.560335,-55.789158,Brandon
-44.340286,-13.89512,pity
32.331863,25.923618,crown
4.9005136,34.131264,utterly
13.887976,-50.210835,laughing
-52.3651,-14.777102,wrote
34.629898,-4.312755,soft
42.29077,8.455545,flowers
37.908066,19.963804,teeth
24.757332,-15.098082,grown
36.150146,16.041565,lying
26.926079,30.923374,corn
-10.797515,-46.75986,finished
53.2832,-13.032409,tall
-7.5770917,-7.892217,England
-17.975454,36.998104,prayer
-20.331348,-55.48851,Middleton
26.715385,37.271957,incense
-5.8253965,27.509783,whatsoever
-31.979794,-17.0794,sad
19.432484,27.032352,spoil
-15.35023,25.787241,beloved
-33.390854,-40.31113,marriage
-7.6556983,27.823385,false
16.095776,-48.810352,Evan
44.171806,6.4530535,bird
-33.973885,-21.440441,meaning
25.331594,37.93372,sanctuary
-10.103648,34.876396,rule
-10.382949,24.252577,lies
27.050426,-36.00936,quick
-0.9290955,15.120943,Satan
30.24627,-19.13577,board
9.079603,42.554283,lot
28.44141,14.0606785,hot
-27.719198,-49.711285,curiosity
9.301693,6.85993,race
35.36273,-34.93031,sharp
8.814739,18.575514,buy
-3.890909,-42.426033,warm
-14.617136,-47.163177,engaged
50.333393,-17.413836,lower
-42.143806,33.191463,selfe
-41.69328,16.54649,yours
-38.069042,-28.809746,supposed
-25.922445,-44.81022,companion
-7.8648505,29.735605,wickedness
35.812187,-33.894165,empty
48.413834,-2.0918472,snow
9.7896595,43.646942,generations
-36.59181,-7.34863,catch
2.7385545,-28.258032,somewhat
-24.627121,46.61772,See
-50.328506,-25.515068,changed
-6.4164143,-36.21053,leaving
-18.890013,41.81841,hide
-39.862686,-24.188992,justice
26.589138,41.731,sabbath
4.0896244,10.4583435,lives
25.894484,-35.913235,burst
29.53737,-34.31546,paper
-34.91404,-43.30436,confidence
46.164536,-24.353075,bottom
-39.53616,-20.396515,learn
-19.787504,-35.96726,remembered
22.29421,-50.91372,Farmer
8.25842,59.113705,prince
5.969689,-31.587967,nearly
-37.886826,33.876865,Was
-44.37598,4.629167,Nay
-54.313652,14.664515,Macb
-15.879627,37.21069,statutes
14.481497,35.11904,continually
-35.37848,31.01264,hither
-20.672945,11.577863,ourselves
-24.8658,-48.385258,notice
-19.974707,-52.115936,mistress
43.133327,-3.3136806,space
-10.346499,34.108166,curse
45.12785,-19.98737,mast
-33.977245,31.258003,hence
-33.46734,-22.467861,altogether
-4.903988,58.88444,maid
-37.297356,-15.112511,honest
29.017128,-36.419327,dress
-1.6807213,32.859383,whosoever
-44.15931,-34.0174,particularly
6.366442,-36.18134,spot
51.570694,-18.864784,tail
-19.534506,-46.90848,public
7.755111,47.18256,bowed
21.538923,66.04752,seventh
10.007458,-2.2079341,mark
2.3297791,-11.901932,Sperm
55.048325,-11.614333,yellow
-45.510323,3.2623067,thank
43.987576,13.529419,smoke
-6.8645716,12.875968,force
35.177723,-10.830568,calm
45.678757,-3.2355225,passing
8.283332,29.29858,goeth
-33.67892,36.237793,Had
13.481796,-49.22304,smiling
30.916689,-23.37425,drawn
-32.311283,-34.63061,temper
5.969913,36.464386,souls
10.618969,-16.881584,higher
-2.433758,63.811623,Isaac
-34.241684,23.220827,welcome
-14.576076,-20.143929,formed
23.54579,33.42457,eaten
20.415903,8.646662,music
-15.155835,-12.977389,letters
32.160015,21.187834,skin
3.9381688,-37.572346,weather
-32.26726,36.644547,whence
5.379134,12.120884,divine
30.945425,39.721622,flock
-21.810242,2.2778654,move
-28.961555,-37.748566,society
0.8278427,38.992474,wrought
-17.455997,30.61899,hurt
-15.4375725,29.730827,fail
-45.02519,2.248488,Very
-0.059389245,32.0322,maketh
-16.506495,38.637722,observe
-31.676025,-19.300581,likewise
43.300213,25.81738,height
15.684656,50.681034,captivity
14.661654,65.49353,numbered
-35.474457,-15.524855,easily
-9.008135,27.614328,vanity
8.502151,19.046988,sold
-34.45122,-39.79341,consequence
-15.834117,37.17289,judgments
8.775551,-48.929302,laughed
43.276424,20.32738,walls
6.9564195,34.031715,whither
15.361623,60.757572,tribes
-15.183994,43.350735,Neither
3.5886724,34.80844,perish
-6.743153,-46.50182,reached
18.827852,10.368721,singing
-23.941051,-46.573635,spite
-19.887869,-36.21655,declared
6.4961762,50.05401,prison
6.2688465,37.951843,Gentiles
-11.763539,2.564976,single
-46.964108,-28.086676,feared
-16.874847,43.148964,Only
22.22386,10.638972,fierce
-49.684006,-26.33014,greatly
50.559193,-8.523259,huge
14.880904,51.89172,army
40.721546,-6.159784,distant
16.055565,-31.740557,Just
-20.41782,-56.49994,Musgrove
-27.906803,-15.744493,paid
-18.084934,41.91204,drive
-32.58366,-29.427591,handsome
8.436234,-46.45525,:--
-45.632515,-14.606606,Nothing
1.3236394,52.432716,named
-16.837114,-48.238216,spent
-21.42514,-56.506157,Ferrars
5.3352957,-34.340992,village
15.760719,-48.779835,Flambeau
-32.239727,-45.143215,circumstances
-41.353226,-11.329076,Perhaps
-24.404884,-43.067947,equally
-7.969391,-36.35669,placed
-0.15444192,66.55295,Hezekiah
38.36853,-32.943974,hole
-18.567608,45.048138,hearken
-45.483963,16.046911,choose
29.440845,32.859547,basket
48.462368,-25.977062,below
-5.4624677,14.5821905,eternal
1.7142794,-15.0533285,unknown
-5.167592,38.55474,sinned
45.265976,-30.737532,started
23.399408,-43.38589,quickly
-32.048096,-39.5147,conduct
55.508705,-16.03965,nose
11.548326,-18.716864,growing
1.5500878,32.709,increase
-24.616951,38.220745,mayest
-6.937483,27.909853,foolish
-15.312191,-42.149372,calling
-35.573997,-40.54071,occasion
-40.03274,26.892061,Death
25.936474,-45.897507,guinea
18.700708,-48.07909,Queen
43.06016,-25.112967,steps
-9.919875,30.352621,labour
-32.207043,-39.2944,effect
-7.2167125,-55.12832,breakfast
-35.691395,-36.06166,considered
23.233118,50.99892,west
-43.53393,33.8044,vpon
30.944519,-23.453901,thrown
-3.9509318,32.497475,giveth
-14.731067,10.939415,ease
55.03265,-11.6488695,brown
-18.530613,45.37936,Hear
46.60609,28.605282,miles
15.944988,26.634504,lift
3.4846442,41.982616,sore
-15.817772,-49.782745,Highbury
-13.452977,34.900036,swear
-28.760283,-51.193504,serious
-31.528877,-6.92971,hurry
7.5951486,21.970974,touched
-31.620031,-7.4358788,getting
7.201473,-9.290068,White
36.239674,29.83037,cover
52.04111,5.248224,ocean
43.89347,-23.139057,flying
7.518603,31.008139,abroad
10.73315,-51.971012,Jem
4.042279,64.435524,Jonathan
-25.848793,-28.480114,act
-45.411716,-21.625263,join
19.048994,54.918667,Samaria
-11.023671,40.674217,Blessed
-21.502542,27.481047,raise
-45.413864,-13.155459,imagine
-7.303986,33.46966,faithful
57.353577,-18.548399,shoulder
20.186447,56.80923,Assyria
8.827873,32.59765,slay
41.477074,-20.903797,loose
-15.3870535,-49.424927,Bath
3.8561778,32.70919,destruction
11.307093,-51.40432,Frederick
-29.05457,-14.820378,besides
-9.72397,28.306486,reproach
-29.330988,-10.866688,yesterday
-15.991162,44.2955,Yea
24.75351,-35.891655,nearer
-39.40969,-29.404104,scarcely
-5.7874017,-48.515263,instantly
34.98852,-19.655302,vessel
-14.153148,38.677612,thanks
39.25111,9.870625,winter
9.233518,34.088493,smite
0.95087117,9.418126,tender
17.90936,-38.622826,Sunday
-21.63946,-49.97082,news
-9.899814,32.665195,reward
-31.263124,-34.873955,superior
39.95271,-33.688,leg
30.744299,19.487665,naked
5.2637763,42.910805,escaped
15.248004,38.83545,portion
42.885906,14.632577,rivers
21.373093,29.480145,burned
-35.398247,-44.152195,engagement
-35.190044,-33.631042,agreeable
29.016941,27.4679,branches
38.146336,28.138922,linen
-36.387478,-32.334503,otherwise
15.565518,-47.33425,Gregory
-11.692613,40.074276,Ghost
5.5728374,37.84152,caused
-20.738882,40.35913,haste
17.847115,57.479248,suburbs
29.652359,-34.3411,pocket
24.750118,27.736097,burning
5.7503304,-43.761257,trying
2.9314396,40.07256,served
21.07943,32.552464,plague
16.59179,11.10237,songs
31.108418,-42.36598,shop
-17.640036,-5.307672,Upon
-45.56958,30.234379,tis
21.653004,12.4344225,beat
20.048914,31.004547,wash
-44.319157,-33.67641,extremely
13.526986,-36.282543,ball
-46.004837,-27.863758,judged
-44.482708,-28.224607,suffered
-18.470272,-33.994724,daily
32.964542,43.282093,chariots
46.899193,-26.83888,shot
-10.996023,36.112083,everlasting
21.984383,47.850845,tent
36.576805,28.24404,garments
25.931662,27.562506,poured
